COM,status,mean_altitude,superficie,is_metropole,metropole_name
88043,Commune simple,321.0,575.0,0,
16002,Commune simple,137.0,1123.0,0,
51039,Commune simple,178.0,1029.0,0,
52089,Commune simple,335.0,893.0,0,
05179,Chef-lieu canton,1106.0,4372.0,0,
72188,Commune simple,157.0,577.0,0,
65003,Commune simple,1520.0,917.0,0,
26288,Commune simple,543.0,1678.0,0,
52375,Commune simple,333.0,499.0,0,
54228,Commune simple,309.0,775.0,0,
80344,Commune simple,88.0,586.0,0,
59060,Commune simple,124.0,100.0,0,
50353,Commune simple,7.0,398.0,0,
95483,Commune simple,95.0,547.0,0,
46099,Commune simple,241.0,1484.0,0,
40308,Commune simple,34.0,1572.0,0,
26177,Commune simple,227.0,908.0,0,
62231,Commune simple,16.0,465.0,0,
34298,Commune simple,16.0,1312.0,0,
59046,Commune simple,10.0,1185.0,0,
90063,Commune simple,444.0,487.0,0,
56142,Commune simple,91.0,1234.0,0,
66190,Commune simple,66.0,8277.0,0,
81322,Commune simple,299.0,1148.0,0,
51290,Commune simple,109.0,950.0,0,
02416,Commune simple,162.0,1169.0,0,
12195,Commune simple,486.0,3535.0,0,
50233,Commune simple,27.0,434.0,0,
86253,Commune simple,147.0,2437.0,0,
89002,Commune simple,230.0,679.0,0,
76163,Commune simple,152.0,590.0,0,
26377,Commune simple,326.0,3510.0,0,
54286,Commune simple,211.0,621.0,0,
55378,Commune simple,160.0,1146.0,0,
60050,Commune simple,37.0,382.0,0,
16354,Commune simple,135.0,734.0,0,
82038,Chef-lieu canton,304.0,9769.0,0,
46019,Commune simple,359.0,814.0,0,
23265,Commune simple,726.0,447.0,0,
86103,Chef-lieu canton,122.0,481.0,0,
67263,Commune simple,307.0,4874.0,0,
28142,Commune simple,150.0,516.0,0,
61400,Commune simple,200.0,1137.0,0,
31166,Commune simple,242.0,452.0,0,
62775,Commune simple,122.0,623.0,0,
59354,Commune simple,28.0,260.0,0,
32049,Commune simple,128.0,522.0,0,
16025,Chef-lieu canton,85.0,3126.0,0,
19239,Commune simple,273.0,607.0,0,
40261,Commune simple,36.0,4336.0,0,
67510,Commune simple,186.0,254.0,0,
21696,Commune simple,333.0,320.0,0,
76565,Commune simple,76.0,779.0,0,
16097,Commune simple,25.0,3706.0,0,
80301,Commune simple,134.0,484.0,0,
39456,Commune simple,212.0,466.0,0,
49172,Commune simple,79.0,1870.0,0,
66173,Commune simple,106.0,565.0,0,
16361,Commune simple,108.0,1311.0,0,
31542,Commune simple,485.0,472.0,0,
44142,Commune simple,39.0,2188.0,0,
50275,Commune simple,100.0,542.0,0,
40229,Commune simple,39.0,8092.0,0,
51426,Commune simple,132.0,770.0,0,
63473,Commune simple,384.0,217.0,0,
55470,Commune simple,214.0,768.0,0,
60597,Commune simple,56.0,1646.0,0,
16424,Commune simple,93.0,2275.0,0,
50284,Commune simple,44.0,605.0,0,
83082,Commune simple,750.0,3421.0,0,
44125,Commune simple,18.0,1207.0,0,
77129,Commune simple,133.0,2247.0,0,
28199,Chef-lieu canton,134.0,1233.0,0,
24055,Commune simple,133.0,2269.0,0,
61110,Commune simple,201.0,1306.0,0,
60512,Commune simple,130.0,388.0,0,
82187,Commune simple,212.0,2351.0,0,
31238,Commune simple,445.0,406.0,0,
76308,Commune simple,127.0,867.0,0,
21617,Commune simple,323.0,489.0,0,
62276,Chef-lieu canton,24.0,966.0,0,
54103,Commune simple,251.0,1077.0,0,
11023,Commune simple,95.0,994.0,0,
80338,Commune simple,51.0,572.0,0,
50085,Commune simple,34.0,1289.0,0,
24190,Commune simple,166.0,1124.0,0,
89478,Commune simple,153.0,1259.0,0,
65270,Commune simple,332.0,294.0,0,
59541,Commune simple,88.0,747.0,0,
17133,Commune simple,34.0,1469.0,0,
16130,Commune simple,78.0,907.0,0,
23039,Commune simple,315.0,2887.0,0,
01121,Commune simple,784.0,556.0,0,
32243,Commune simple,113.0,3541.0,0,
66051,Commune simple,743.0,858.0,0,
67260,Commune simple,200.0,170.0,0,
34189,Chef-lieu canton,60.0,1933.0,0,
61287,Commune simple,161.0,1124.0,0,
21326,Commune simple,383.0,1131.0,0,
77228,Commune simple,177.0,554.0,0,
22007,Commune simple,47.0,571.0,0,
14229,Chef-lieu canton,53.0,522.0,0,
61299,Commune simple,227.0,2229.0,0,
54237,Commune simple,386.0,485.0,0,
31585,Commune simple,422.0,1394.0,0,
07064,Chef-lieu canton,582.0,1355.0,0,
32438,Commune simple,243.0,947.0,0,
14014,Commune simple,55.0,290.0,0,
28253,Commune simple,158.0,1308.0,0,
22030,Commune simple,80.0,723.0,0,
02126,Commune simple,241.0,885.0,0,
21598,Commune simple,318.0,805.0,0,
80302,Commune simple,102.0,674.0,0,
95301,Commune simple,75.0,252.0,0,
68232,Commune simple,375.0,386.0,0,
49360,Commune simple,32.0,1417.0,0,
45077,Commune simple,146.0,1900.0,0,
86013,Commune simple,78.0,809.0,0,
02269,Commune simple,159.0,1053.0,0,
59509,Commune simple,21.0,716.0,0,
61449,Commune simple,187.0,952.0,0,
40291,Commune simple,23.0,771.0,0,
26264,Chef-lieu canton,659.0,1683.0,0,
30301,Commune simple,179.0,477.0,0,
59668,Commune simple,6.0,255.0,0,
59511,Commune simple,19.0,819.0,0,
70072,Commune simple,281.0,523.0,0,
17157,Commune simple,63.0,940.0,0,
18115,Commune simple,274.0,9930.0,0,
72175,Commune simple,56.0,4944.0,0,
02458,Commune simple,191.0,1278.0,0,
39329,Commune simple,764.0,329.0,0,
49127,Chef-lieu canton,47.0,6100.0,0,
45087,Chef-lieu canton,181.0,4002.0,0,
68144,Commune simple,231.0,1530.0,0,
72172,Commune simple,96.0,1235.0,0,
72308,Chef-lieu canton,136.0,721.0,0,
69251,Commune simple,448.0,805.0,0,
51285,Commune simple,170.0,1744.0,0,
48043,Chef-lieu canton,1225.0,2454.0,0,
68025,Commune simple,566.0,737.0,0,
2B303,Commune simple,49.0,2388.0,0,
01037,Commune simple,702.0,1532.0,0,
55570,Commune simple,300.0,1399.0,0,
59175,Commune simple,187.0,753.0,0,
25127,Commune simple,871.0,2173.0,0,
09217,Commune simple,824.0,395.0,0,
31471,Chef-lieu canton,789.0,738.0,0,
40114,Commune simple,67.0,2774.0,0,
31126,Commune simple,224.0,809.0,0,
70541,Commune simple,267.0,619.0,0,
21194,Commune simple,222.0,1262.0,0,
76269,Commune simple,151.0,605.0,0,
61063,Chef-lieu canton,219.0,1725.0,0,
63261,Commune simple,470.0,964.0,0,
34118,Commune simple,125.0,1161.0,0,
32309,Commune simple,246.0,1283.0,0,
50405,Commune simple,33.0,1506.0,0,
52450,Commune simple,382.0,1954.0,0,
35153,Commune simple,4.0,381.0,0,
71220,Commune simple,263.0,2267.0,0,
50225,Commune simple,126.0,550.0,0,
31244,Commune simple,1131.0,708.0,0,
57049,Commune simple,191.0,157.0,0,
01085,Commune simple,266.0,1362.0,0,
36184,Commune simple,237.0,2794.0,0,
50060,Commune simple,143.0,948.0,0,
70097,Commune simple,254.0,980.0,0,
23007,Commune simple,534.0,2174.0,0,
03207,Commune simple,233.0,2543.0,0,
03160,Commune simple,251.0,1952.0,0,
21434,Commune simple,429.0,1745.0,0,
12033,Chef-lieu canton,560.0,6956.0,0,
70552,Commune simple,293.0,637.0,0,
17153,Commune simple,7.0,770.0,0,
60058,Commune simple,134.0,1031.0,0,
67103,Commune simple,258.0,1730.0,0,
33164,Commune simple,55.0,1548.0,0,
82040,Commune simple,161.0,781.0,0,
10126,Commune simple,194.0,489.0,0,
2B134,Chef-lieu canton,36.0,261.0,0,
46016,Commune simple,240.0,1554.0,0,
60573,Commune simple,146.0,850.0,0,
22065,Commune simple,85.0,2323.0,0,
50488,Chef-lieu canton,28.0,416.0,0,
64408,Commune simple,217.0,337.0,0,
60081,Commune simple,118.0,456.0,0,
01198,Commune simple,286.0,1656.0,0,
70378,Commune simple,321.0,400.0,0,
72033,Commune simple,104.0,1030.0,0,
03104,Commune simple,316.0,2770.0,0,
86160,Chef-lieu canton,128.0,1374.0,0,
71528,Commune simple,188.0,1806.0,0,
45204,Commune simple,102.0,2696.0,0,
26256,Commune simple,459.0,1124.0,0,
05062,Commune simple,1326.0,2168.0,0,
54139,Commune simple,242.0,644.0,0,
32406,Commune simple,169.0,1765.0,0,
67054,Commune simple,154.0,455.0,0,
49239,Commune simple,112.0,1709.0,0,
86064,Commune simple,144.0,3630.0,0,
74165,Commune simple,401.0,732.0,0,
70462,Commune simple,293.0,175.0,0,
51115,Commune simple,112.0,400.0,0,
14334,Commune simple,161.0,588.0,0,
89431,Commune simple,326.0,747.0,0,
50622,Commune simple,34.0,606.0,0,
48130,Commune simple,980.0,2228.0,0,
40098,Commune simple,78.0,1222.0,0,
80386,Commune simple,90.0,525.0,0,
27289,Commune simple,203.0,1438.0,0,
11074,Commune simple,257.0,727.0,0,
44069,Chef-lieu canton,20.0,8155.0,0,
39296,Commune simple,227.0,515.0,0,
07337,Commune simple,356.0,1658.0,0,
41196,Commune simple,160.0,1137.0,0,
07204,Chef-lieu canton,1010.0,4831.0,0,
14760,Commune simple,141.0,1155.0,0,
82163,Commune simple,161.0,768.0,0,
38357,Commune simple,397.0,898.0,0,
52158,Commune simple,278.0,2349.0,0,
77229,Commune simple,115.0,1243.0,0,
61214,Chef-lieu canton,239.0,1844.0,0,
80738,Commune simple,68.0,870.0,0,
70036,Commune simple,238.0,422.0,0,
76342,Commune simple,130.0,934.0,0,
56256,Commune simple,104.0,539.0,0,
56030,Commune simple,22.0,1471.0,0,
49380,Commune simple,73.0,2788.0,0,
62904,Commune simple,38.0,395.0,0,
13025,Commune simple,261.0,1321.0,0,
67134,Commune simple,295.0,359.0,0,
65109,Commune simple,953.0,371.0,0,
90052,Chef-lieu canton,517.0,567.0,0,
14073,Commune simple,218.0,385.0,0,
01430,Commune simple,292.0,797.0,0,
15030,Commune simple,587.0,937.0,0,
68124,Commune simple,358.0,583.0,0,
31446,Commune simple,175.0,644.0,0,
24137,Commune simple,172.0,3009.0,0,
89170,Commune simple,225.0,571.0,0,
71435,Commune simple,298.0,542.0,0,
18045,Commune simple,208.0,1990.0,0,
76077,Commune simple,132.0,547.0,0,
21110,Commune simple,394.0,748.0,0,
17445,Commune simple,39.0,1250.0,0,
34053,Commune simple,387.0,1081.0,0,
31560,Commune simple,215.0,1094.0,0,
70335,Commune simple,263.0,398.0,0,
24325,Commune simple,188.0,678.0,0,
32224,Commune simple,126.0,1122.0,0,
38103,Commune simple,1480.0,6171.0,0,
61315,Commune simple,138.0,941.0,0,
79264,Commune simple,153.0,2565.0,0,
74262,Commune simple,447.0,722.0,0,
77361,Commune simple,160.0,1298.0,0,
13028,Chef-lieu canton,101.0,3224.0,0,
49378,Commune simple,27.0,2349.0,0,
39286,Commune simple,648.0,1179.0,0,
41231,Commune simple,108.0,9952.0,0,
95170,Commune simple,86.0,696.0,0,
76476,Commune simple,46.0,1872.0,0,
26159,Commune simple,1271.0,1971.0,0,
57085,Commune simple,277.0,848.0,0,
50145,Commune simple,82.0,1162.0,0,
62445,Commune simple,45.0,259.0,0,
12286,Commune simple,428.0,4121.0,0,
63131,Commune simple,330.0,1872.0,0,
51098,Commune simple,186.0,2267.0,0,
29183,Commune simple,144.0,1499.0,0,
70081,Commune simple,303.0,894.0,0,
41216,Commune simple,130.0,1716.0,0,
14417,Commune simple,165.0,1556.0,0,
60658,Commune simple,121.0,632.0,0,
62302,Commune simple,132.0,928.0,0,
54308,Commune simple,275.0,1573.0,0,
64304,Commune simple,23.0,980.0,0,
53145,Commune simple,81.0,1654.0,0,
57683,Commune simple,161.0,547.0,0,
07127,Commune simple,322.0,225.0,0,
72115,Commune simple,84.0,3506.0,0,
27487,Commune simple,100.0,1591.0,0,
17029,Commune simple,63.0,967.0,0,
90078,Commune simple,401.0,314.0,0,
60369,Commune simple,42.0,1701.0,0,
66048,Commune simple,173.0,830.0,0,
60334,Commune simple,182.0,418.0,0,
45258,Chef-lieu canton,104.0,2032.0,0,
94048,Commune simple,89.0,457.0,0,
62346,Commune simple,126.0,598.0,0,
95676,Commune simple,161.0,842.0,0,
53170,Commune simple,142.0,3089.0,0,
50603,Commune simple,55.0,745.0,0,
84022,Commune simple,236.0,947.0,0,
57553,Commune simple,182.0,258.0,0,
59470,Commune simple,26.0,507.0,1,Lille
06143,Commune simple,543.0,1439.0,0,
41257,Commune simple,103.0,1997.0,0,
55306,Commune simple,214.0,1441.0,0,
51558,Commune simple,210.0,605.0,0,
09315,Commune simple,266.0,390.0,0,
94041,Chef-lieu canton,44.0,612.0,0,
74080,Commune simple,1619.0,4067.0,0,
57443,Chef-lieu canton,238.0,1523.0,0,
23110,Commune simple,681.0,743.0,0,
38466,Commune simple,353.0,778.0,0,
04170,Commune simple,953.0,1865.0,0,
33114,Commune simple,51.0,670.0,0,
25263,Commune simple,1014.0,480.0,0,
95523,Commune simple,77.0,465.0,0,
50036,Commune simple,14.0,237.0,0,
60091,Commune simple,124.0,1366.0,0,
77478,Commune simple,86.0,1373.0,0,
08264,Chef-lieu canton,140.0,1676.0,0,
64403,Commune simple,127.0,870.0,0,
51103,Commune simple,120.0,1205.0,0,
30023,Commune simple,91.0,693.0,0,
23188,Commune simple,335.0,1591.0,0,
19288,Commune simple,240.0,2208.0,0,
01445,Commune simple,221.0,1387.0,0,
45126,Commune simple,112.0,2179.0,0,
24357,Commune simple,117.0,652.0,0,
68331,Commune simple,192.0,1275.0,0,
41282,Commune simple,96.0,3874.0,0,
31556,Commune simple,499.0,1238.0,0,
23089,Commune simple,315.0,3566.0,0,
15222,Commune simple,663.0,1267.0,0,
55458,Commune simple,202.0,1045.0,0,
86196,Commune simple,54.0,543.0,0,
42089,Commune simple,711.0,1514.0,0,
27438,Chef-lieu canton,134.0,734.0,0,
82028,Commune simple,136.0,743.0,0,
35174,Commune simple,165.0,1580.0,0,
79183,Commune simple,165.0,1007.0,0,
49261,Commune simple,22.0,2607.0,0,
37080,Commune simple,94.0,1323.0,0,
62089,Commune simple,50.0,1337.0,0,
71286,Commune simple,433.0,1454.0,0,
2B341,Chef-lieu canton,1222.0,5362.0,0,
71570,Commune simple,175.0,1216.0,0,
37005,Commune simple,84.0,1728.0,0,
17354,Commune simple,36.0,1592.0,0,
13081,Commune simple,74.0,1763.0,0,
39462,Chef-lieu canton,222.0,992.0,0,
10357,Commune simple,113.0,1188.0,0,
34126,Commune simple,255.0,623.0,0,
14147,Commune simple,184.0,584.0,0,
62130,Commune simple,157.0,746.0,0,
10160,Commune simple,254.0,361.0,0,
62880,Commune simple,53.0,95.0,0,
14600,Commune simple,50.0,326.0,0,
31475,Commune simple,204.0,1004.0,0,
88336,Commune simple,357.0,632.0,0,
01332,Commune simple,204.0,273.0,0,
08468,Commune simple,246.0,1002.0,0,
11415,Commune simple,283.0,608.0,0,
63074,Commune simple,500.0,659.0,0,
78655,Commune simple,171.0,974.0,0,
59011,Commune simple,23.0,894.0,0,
87181,Commune simple,438.0,1431.0,0,
08183,Commune simple,170.0,723.0,0,
77087,Commune simple,112.0,876.0,0,
32409,Commune simple,279.0,869.0,0,
73265,Commune simple,536.0,463.0,0,
95205,Chef-lieu canton,99.0,763.0,0,
40105,Commune simple,90.0,5692.0,0,
71379,Commune simple,198.0,3432.0,0,
87077,Commune simple,368.0,1866.0,0,
51616,Commune simple,104.0,792.0,0,
07279,Commune simple,195.0,3365.0,0,
61201,Commune simple,149.0,1959.0,0,
40217,Chef-lieu canton,39.0,12441.0,0,
21498,Commune simple,350.0,586.0,0,
14632,Commune simple,132.0,763.0,0,
39093,Commune simple,237.0,1390.0,0,
66141,Commune simple,16.0,1341.0,0,
33159,Commune simple,8.0,1305.0,0,
33222,Commune simple,20.0,821.0,0,
65396,Commune simple,734.0,390.0,0,
62507,Commune simple,137.0,339.0,0,
71218,Commune simple,457.0,1959.0,0,
09330,Commune simple,1289.0,609.0,0,
38543,Commune simple,230.0,1460.0,0,
10340,Commune simple,132.0,1388.0,0,
59657,Commune simple,20.0,769.0,0,
80348,Commune simple,105.0,564.0,0,
30230,Commune simple,164.0,1214.0,0,
48079,Commune simple,1252.0,1865.0,0,
52122,Commune simple,352.0,1129.0,0,
74163,Commune simple,465.0,741.0,0,
76630,Commune simple,95.0,535.0,0,
38031,Commune simple,1106.0,650.0,0,
14368,Commune simple,172.0,1186.0,0,
80310,Commune simple,147.0,1170.0,0,
60551,Commune simple,99.0,392.0,0,
08335,Chef-lieu canton,217.0,1778.0,0,
33020,Commune simple,85.0,704.0,0,
38410,Commune simple,250.0,1810.0,0,
57120,Commune simple,233.0,739.0,0,
82125,Chef-lieu canton,101.0,4999.0,0,
49080,Chef-lieu canton,38.0,1460.0,0,
80446,Commune simple,103.0,1076.0,0,
33400,Commune simple,88.0,2010.0,0,
76075,Commune simple,122.0,312.0,0,
40121,Commune simple,68.0,754.0,0,
70437,Commune simple,233.0,238.0,0,
77039,Commune simple,67.0,779.0,0,
73218,Chef-lieu canton,457.0,1358.0,0,
71363,Commune simple,302.0,525.0,0,
76678,Commune simple,171.0,2127.0,0,
26372,Commune simple,905.0,1375.0,0,
61106,Commune simple,231.0,903.0,0,
37198,Commune simple,88.0,2387.0,0,
21073,Commune simple,351.0,832.0,0,
17098,Commune simple,31.0,2012.0,0,
68379,Commune simple,194.0,941.0,0,
48022,Commune simple,802.0,2589.0,0,
07191,Chef-lieu canton,230.0,2504.0,0,
31086,Commune simple,348.0,427.0,0,
38084,Commune simple,362.0,511.0,0,
05066,Commune simple,1314.0,719.0,0,
78325,Commune simple,121.0,769.0,0,
33009,Sous-préfecture,14.0,772.0,0,
89056,Commune simple,152.0,1682.0,0,
28100,Commune simple,157.0,401.0,0,
23059,Commune simple,597.0,720.0,0,
38462,Commune simple,979.0,752.0,0,
47253,Commune simple,65.0,973.0,0,
79196,Commune simple,81.0,3674.0,0,
46170,Commune simple,507.0,1015.0,0,
57661,Commune simple,300.0,3256.0,0,
31562,Commune simple,710.0,1864.0,0,
56194,Commune simple,24.0,2761.0,0,
84131,Commune simple,191.0,689.0,0,
08325,Commune simple,181.0,493.0,0,
80392,Commune simple,122.0,901.0,0,
54225,Commune simple,265.0,532.0,0,
71061,Commune simple,182.0,565.0,0,
63384,Commune simple,1082.0,1166.0,0,
97119,Chef-lieu canton,29.0,7411.0,0,
97415,Sous-préfecture,791.0,24050.0,0,
97223,Chef-lieu canton,93.0,2317.0,0,
97231,Chef-lieu canton,88.0,2848.0,0,
97115,Chef-lieu canton,136.0,6539.0,0,
97407,Chef-lieu canton,34.0,1608.0,0,
97361,Commune simple,2.0,20557.0,0,
97421,Chef-lieu canton,1175.0,10382.0,0,
97356,Commune simple,186.0,1040487.0,0,
78403,Commune simple,97.0,480.0,0,
34037,Commune simple,56.0,703.0,0,
52467,Commune simple,302.0,611.0,0,
02114,Commune simple,131.0,737.0,0,
12051,Commune simple,892.0,4407.0,0,
43092,Chef-lieu canton,1195.0,1335.0,0,
07061,Commune simple,195.0,1077.0,0,
67467,Commune simple,301.0,624.0,0,
48080,Chef-lieu canton,973.0,3124.0,0,
31522,Commune simple,314.0,583.0,0,
02136,Commune simple,155.0,1398.0,0,
87204,Commune simple,261.0,1631.0,0,
17342,Commune simple,36.0,1627.0,0,
47242,Commune simple,182.0,1977.0,0,
63267,Commune simple,782.0,1335.0,0,
27235,Commune simple,148.0,469.0,0,
09063,Commune simple,1138.0,2546.0,0,
45326,Commune simple,123.0,1519.0,0,
55085,Commune simple,240.0,2118.0,0,
21625,Commune simple,510.0,1636.0,0,
2B111,Commune simple,905.0,471.0,0,
80498,Commune simple,134.0,1123.0,0,
66042,Commune simple,296.0,1527.0,0,
35292,Commune simple,100.0,1776.0,0,
60036,Commune simple,96.0,612.0,0,
84080,Commune simple,42.0,3942.0,0,
29186,Commune simple,60.0,1586.0,0,
60351,Commune simple,106.0,738.0,0,
59310,Commune simple,135.0,1113.0,0,
07015,Commune simple,230.0,561.0,0,
46177,Commune simple,321.0,2339.0,0,
02244,Commune simple,171.0,351.0,0,
80677,Chef-lieu canton,97.0,1005.0,0,
31050,Commune simple,343.0,642.0,0,
19175,Commune simple,571.0,712.0,0,
76446,Commune simple,110.0,791.0,0,
19206,Commune simple,745.0,2168.0,0,
62658,Commune simple,52.0,241.0,0,
26206,Commune simple,201.0,2360.0,0,
14264,Commune simple,164.0,1169.0,0,
21365,Commune simple,345.0,370.0,0,
68260,Commune simple,230.0,567.0,0,
40084,Commune simple,41.0,1506.0,0,
50063,Commune simple,30.0,623.0,0,
51141,Commune simple,130.0,2240.0,0,
67531,Commune simple,626.0,339.0,0,
73025,Commune simple,325.0,809.0,0,
58015,Commune simple,295.0,482.0,0,
28093,Commune simple,164.0,3740.0,0,
27376,Commune simple,121.0,525.0,0,
93079,Commune simple,43.0,232.0,0,
90088,Commune simple,541.0,838.0,0,
65117,Commune simple,1376.0,482.0,0,
43198,Commune simple,1126.0,3488.0,0,
80231,Commune simple,79.0,600.0,0,
30292,Commune simple,148.0,635.0,0,
57504,Commune simple,305.0,530.0,0,
74124,Commune simple,565.0,774.0,0,
51588,Commune simple,174.0,2427.0,0,
28035,Commune simple,148.0,2022.0,0,
63203,Commune simple,474.0,601.0,0,
02042,Commune simple,93.0,276.0,0,
97104,Commune simple,442.0,2422.0,0,
97229,Chef-lieu canton,262.0,2109.0,0,
97353,Chef-lieu canton,189.0,1871833.0,0,
38262,Commune simple,642.0,679.0,0,
80640,Commune simple,145.0,328.0,0,
76068,Commune simple,105.0,1204.0,0,
58311,Commune simple,232.0,2722.0,0,
51088,Commune simple,100.0,1268.0,0,
39177,Commune simple,520.0,1462.0,0,
74192,Commune simple,654.0,2358.0,0,
47310,Chef-lieu canton,49.0,3478.0,0,
50191,Commune simple,12.0,504.0,0,
39252,Commune simple,195.0,659.0,0,
76730,Commune simple,121.0,318.0,0,
21665,Commune simple,418.0,1169.0,0,
22082,Commune simple,82.0,343.0,0,
75109,Capitale d'état,44.0,218.0,0,
49236,Commune simple,91.0,489.0,0,
91114,Chef-lieu canton,70.0,658.0,0,
29100,Commune simple,59.0,586.0,0,
49062,Commune simple,75.0,1662.0,0,
35167,Commune simple,89.0,7480.0,0,
59148,Commune simple,223.0,765.0,0,
24133,Commune simple,326.0,2294.0,0,
71030,Commune simple,452.0,727.0,0,
27150,Commune simple,119.0,804.0,0,
09025,Commune simple,889.0,605.0,0,
38534,Commune simple,1858.0,3988.0,0,
79230,Commune simple,133.0,5253.0,0,
02593,Commune simple,104.0,300.0,0,
62328,Commune simple,94.0,394.0,0,
59096,Commune simple,49.0,656.0,0,
09173,Commune simple,488.0,1180.0,0,
70133,Commune simple,294.0,1307.0,0,
33026,Commune simple,47.0,4184.0,0,
10262,Commune simple,224.0,1458.0,0,
16101,Commune simple,107.0,1481.0,0,
01369,Commune simple,255.0,341.0,0,
65047,Chef-lieu canton,305.0,955.0,0,
90003,Commune simple,423.0,771.0,0,
59582,Commune simple,28.0,474.0,0,
59374,Commune simple,157.0,667.0,0,
54515,Commune simple,297.0,1084.0,0,
39079,Commune simple,535.0,416.0,0,
76069,Commune simple,99.0,654.0,1,Rouen
10023,Commune simple,149.0,1282.0,0,
24343,Commune simple,89.0,1132.0,0,
70289,Commune simple,224.0,1061.0,0,
82032,Commune simple,125.0,2266.0,0,
39048,Commune simple,226.0,1597.0,0,
80621,Commune simple,85.0,868.0,0,
72087,Commune simple,155.0,3102.0,0,
27503,Commune simple,146.0,444.0,0,
74056,Chef-lieu canton,2445.0,24545.0,0,
54375,Commune simple,316.0,1649.0,0,
14733,Commune simple,49.0,655.0,0,
